wavelength_nm,reflectance
1963.0,0.050701
1964.0,0.051109
1965.0,0.051572
1966.0,0.052069
1967.0,0.052566
1968.0,0.053033
1969.0,0.053484
1970.0,0.053960
1971.0,0.054496
1972.0,0.055079
1973.0,0.055665
1974.0,0.056216
1975.0,0.056715
1976.0,0.057167
1977.0,0.057573
1978.0,0.057970
1979.0,0.058409
1980.0,0.058937
1981.0,0.059562
1982.0,0.060269
1983.0,0.061036
1984.0,0.061812
1985.0,0.062525
1986.0,0.063111
1987.0,0.063598
1988.0,0.064066
1989.0,0.064591
1990.0,0.065185
1991.0,0.065822
1992.0,0.066477
1993.0,0.067135
1994.0,0.067783
1995.0,0.068411
1996.0,0.069024
1997.0,0.069634
1998.0,0.070249
1999.0,0.070863
2000.0,0.071459
2001.0,0.072024
2002.0,0.072604
2003.0,0.073277
2004.0,0.074112
2005.0,0.075043
2006.0,0.075922
2007.0,0.076617
2008.0,0.077113
2009.0,0.077469
2010.0,0.077745
2011.0,0.078033
2012.0,0.078442
2013.0,0.079068
2014.0,0.079872
2015.0,0.080736
2016.0,0.081547
2017.0,0.082259
2018.0,0.082869
2019.0,0.083376
2020.0,0.083823
2021.0,0.084280
2022.0,0.084811
2023.0,0.085418
2024.0,0.086068
2025.0,0.086732
2026.0,0.087429
2027.0,0.088208
2028.0,0.089110
2029.0,0.090097
2030.0,0.091085
2031.0,0.091998
2032.0,0.092833
2033.0,0.093630
2034.0,0.094425
2035.0,0.095199
2036.0,0.095897
2037.0,0.096473
2038.0,0.096959
2039.0,0.097432
2040.0,0.097957
2041.0,0.098492
2042.0,0.098928
2043.0,0.099169
2044.0,0.099236
2045.0,0.099225
2046.0,0.099226
2047.0,0.099299
2048.0,0.099487
2049.0,0.099822
2050.0,0.100264
2051.0,0.100730
2052.0,0.101148
2053.0,0.101568
2054.0,0.102115
2055.0,0.102901
2056.0,0.103893
2057.0,0.104972
2058.0,0.106026
2059.0,0.107007
2060.0,0.107905
2061.0,0.108710
2062.0,0.109402
2063.0,0.109955
2064.0,0.110351
2065.0,0.110630
2066.0,0.110871
2067.0,0.111146
2068.0,0.111492
2069.0,0.111924
2070.0,0.112451
2071.0,0.113040
2072.0,0.113632
2073.0,0.114174
2074.0,0.114676
2075.0,0.115183
2076.0,0.115739
2077.0,0.116333
2078.0,0.116930
2079.0,0.117493
2080.0,0.118031
2081.0,0.118575
2082.0,0.119153
2083.0,0.119750
2084.0,0.120333
2085.0,0.120867
2086.0,0.121347
2087.0,0.121789
2088.0,0.122209
2089.0,0.122661
2090.0,0.123219
2091.0,0.123951
2092.0,0.124827
2093.0,0.125763
2094.0,0.126676
2095.0,0.127513
2096.0,0.128236
2097.0,0.128817
2098.0,0.129300
2099.0,0.129778
2100.0,0.130332
2101.0,0.130956
2102.0,0.131587
2103.0,0.132166
2104.0,0.132654
2105.0,0.133022
2106.0,0.133252
2107.0,0.133434
2108.0,0.133722
2109.0,0.134252
2110.0,0.134989
2111.0,0.135792
2112.0,0.136530
2113.0,0.137178
2114.0,0.137774
2115.0,0.138352
2116.0,0.138915
2117.0,0.139439
2118.0,0.139909
2119.0,0.140336
2120.0,0.140754
2121.0,0.141194
2122.0,0.141684
2123.0,0.142251
2124.0,0.142911
2125.0,0.143595
2126.0,0.144176
2127.0,0.144542
2128.0,0.144701
2129.0,0.144733
2130.0,0.144718
2131.0,0.144732
2132.0,0.144845
2133.0,0.145116
2134.0,0.145495
2135.0,0.145863
2136.0,0.146115
2137.0,0.146309
2138.0,0.146592
2139.0,0.147098
2140.0,0.147750
2141.0,0.148350
2142.0,0.148719
2143.0,0.148875
2144.0,0.148957
2145.0,0.149095
2146.0,0.149336
2147.0,0.149676
2148.0,0.150110
2149.0,0.150610
2150.0,0.151135
2151.0,0.151650
2152.0,0.152159
2153.0,0.152694
2154.0,0.153281
2155.0,0.153920
2156.0,0.154591
2157.0,0.155276
2158.0,0.155967
2159.0,0.156659
2160.0,0.157345
2161.0,0.157966
2162.0,0.158436
2163.0,0.158684
2164.0,0.158812
2165.0,0.159024
2166.0,0.159498
2167.0,0.160169
2168.0,0.160819
2169.0,0.161255
2170.0,0.161516
2171.0,0.161779
2172.0,0.162204
2173.0,0.162751
2174.0,0.163260
2175.0,0.163586
2176.0,0.163752
2177.0,0.163877
2178.0,0.164071
2179.0,0.164348
2180.0,0.164664
2181.0,0.164972
2182.0,0.165229
2183.0,0.165392
2184.0,0.165429
2185.0,0.165409
2186.0,0.165464
2187.0,0.165713
2188.0,0.166134
2189.0,0.166622
2190.0,0.167083
2191.0,0.167530
2192.0,0.168034
2193.0,0.168657
2194.0,0.169360
2195.0,0.170057
2196.0,0.170669
2197.0,0.171209
2198.0,0.171732
2199.0,0.172280
2200.0,0.172800
2201.0,0.173199
2202.0,0.173404
2203.0,0.173486
2204.0,0.173569
2205.0,0.173768
2206.0,0.174105
2207.0,0.174569
2208.0,0.175133
2209.0,0.175669
2210.0,0.176017
2211.0,0.176050
2212.0,0.175830
2213.0,0.175478
2214.0,0.175099
2215.0,0.174737
2216.0,0.174413
2217.0,0.174140
2218.0,0.173895
2219.0,0.173642
2220.0,0.173363
2221.0,0.173102
2222.0,0.172920
2223.0,0.172850
2224.0,0.172816
2225.0,0.172721
2226.0,0.172491
2227.0,0.172147
2228.0,0.171727
2229.0,0.171260
2230.0,0.170720
2231.0,0.170077
2232.0,0.169334
2233.0,0.168604
2234.0,0.168023
2235.0,0.167653
2236.0,0.167372
2237.0,0.167022
2238.0,0.166508
2239.0,0.165890
2240.0,0.165255
2241.0,0.164686
2242.0,0.164261
2243.0,0.164053
2244.0,0.164069
2245.0,0.164155
2246.0,0.164137
2247.0,0.163918
2248.0,0.163560
2249.0,0.163141
2250.0,0.162699
2251.0,0.162196
2252.0,0.161581
2253.0,0.160845
2254.0,0.160046
2255.0,0.159248
2256.0,0.158485
2257.0,0.157732
2258.0,0.156962
2259.0,0.156169
2260.0,0.155384
2261.0,0.154638
2262.0,0.153938
2263.0,0.153254
2264.0,0.152552
2265.0,0.151793
2266.0,0.150930
2267.0,0.149916
2268.0,0.148815
2269.0,0.147825
2270.0,0.147147
2271.0,0.146799
2272.0,0.146588
2273.0,0.146310
2274.0,0.145885
2275.0,0.145355
2276.0,0.144770
2277.0,0.144148
2278.0,0.143472
2279.0,0.142728
2280.0,0.141989
2281.0,0.141404
2282.0,0.141120
2283.0,0.141106
2284.0,0.141174
2285.0,0.141138
2286.0,0.140901
2287.0,0.140437
2288.0,0.139728
2289.0,0.138833
2290.0,0.137871
2291.0,0.136953
2292.0,0.136093
2293.0,0.135236
2294.0,0.134329
2295.0,0.133379
2296.0,0.132429
2297.0,0.131521
2298.0,0.130657
2299.0,0.129811
2300.0,0.128960
2301.0,0.128100
2302.0,0.127239
2303.0,0.126386
2304.0,0.125568
2305.0,0.124822
2306.0,0.124175
2307.0,0.123591
2308.0,0.123001
2309.0,0.122349
2310.0,0.121679
2311.0,0.121079
2312.0,0.120629
2313.0,0.120330
2314.0,0.120148
2315.0,0.120050
2316.0,0.120015
2317.0,0.120025
2318.0,0.120066
2319.0,0.120150
2320.0,0.120300
2321.0,0.120522
2322.0,0.120717
2323.0,0.120752
2324.0,0.120523
2325.0,0.120060
2326.0,0.119439
2327.0,0.118755
2328.0,0.118196
2329.0,0.117976
2330.0,0.118224
2331.0,0.118680
2332.0,0.118983
2333.0,0.118863
2334.0,0.118431
2335.0,0.117892
2336.0,0.117399
2337.0,0.116903
2338.0,0.116299
2339.0,0.115521
2340.0,0.114635
2341.0,0.113742
2342.0,0.112923
2343.0,0.112179
2344.0,0.111491
2345.0,0.110857
2346.0,0.110347
2347.0,0.110047
2348.0,0.109994
2349.0,0.110014
2350.0,0.109881
2351.0,0.109434
2352.0,0.108752
2353.0,0.107978
2354.0,0.107230
2355.0,0.106516
2356.0,0.105818
2357.0,0.105139
2358.0,0.104565
2359.0,0.104202
2360.0,0.104108
2361.0,0.104159
2362.0,0.104185
2363.0,0.104077
2364.0,0.103977
2365.0,0.104090
2366.0,0.104507
2367.0,0.104869
2368.0,0.104704
2369.0,0.103703
2370.0,0.102223
2371.0,0.100785
2372.0,0.099780
2373.0,0.099085
2374.0,0.098449
2375.0,0.097694
2376.0,0.096933
2377.0,0.096353
2378.0,0.096089
2379.0,0.096069
2380.0,0.096168
2381.0,0.096273
2382.0,0.096319
2383.0,0.096249
2384.0,0.096013
2385.0,0.095567
2386.0,0.094870
2387.0,0.093911
2388.0,0.092797
2389.0,0.091662
2390.0,0.090611
2391.0,0.089620
2392.0,0.088634
2393.0,0.087632
2394.0,0.086738
2395.0,0.086109
2396.0,0.085828
2397.0,0.085667
2398.0,0.085325
2399.0,0.084611
2400.0,0.083799
2401.0,0.083278
2402.0,0.083306
2403.0,0.083625
2404.0,0.083850
2405.0,0.083697
2406.0,0.083296
2407.0,0.082881
2408.0,0.082640
2409.0,0.082582
2410.0,0.082672
2411.0,0.082835
2412.0,0.082831
2413.0,0.082380
2414.0,0.081294
2415.0,0.079752
2416.0,0.078027
2417.0,0.076351
2418.0,0.074797
2419.0,0.073395
2420.0,0.072182
2421.0,0.071210
2422.0,0.070535
2423.0,0.070173
2424.0,0.069983
2425.0,0.069783
2426.0,0.069433
2427.0,0.068953
2428.0,0.068403
2429.0,0.067826
2430.0,0.067186
2431.0,0.066430
2432.0,0.065519
2433.0,0.064477
2434.0,0.063340
2435.0,0.062157
2436.0,0.061010
2437.0,0.059992
2438.0,0.059181
2439.0,0.058596
2440.0,0.058243
2441.0,0.058136
2442.0,0.058321
2443.0,0.058854
2444.0,0.059711
2445.0,0.060548
2446.0,0.060945
