wavelength_nm,reflectance
1063.0,0.345090
1064.0,0.345250
1065.0,0.345410
1066.0,0.345571
1067.0,0.345730
1068.0,0.345888
1069.0,0.346046
1070.0,0.346204
1071.0,0.346361
1072.0,0.346519
1073.0,0.346678
1074.0,0.346837
1075.0,0.346996
1076.0,0.347156
1077.0,0.347317
1078.0,0.347480
1079.0,0.347643
1080.0,0.347808
1081.0,0.347973
1082.0,0.348137
1083.0,0.348299
1084.0,0.348460
1085.0,0.348617
1086.0,0.348772
1087.0,0.348926
1088.0,0.349079
1089.0,0.349232
1090.0,0.349385
1091.0,0.349539
1092.0,0.349691
1093.0,0.349843
1094.0,0.349994
1095.0,0.350145
1096.0,0.350294
1097.0,0.350443
1098.0,0.350592
1099.0,0.350739
1100.0,0.350885
1101.0,0.351029
1102.0,0.351171
1103.0,0.351310
1104.0,0.351447
1105.0,0.351581
1106.0,0.351712
1107.0,0.351840
1108.0,0.351965
1109.0,0.352087
1110.0,0.352204
1111.0,0.352319
1112.0,0.352428
1113.0,0.352536
1114.0,0.352640
1115.0,0.352742
1116.0,0.352841
1117.0,0.352938
1118.0,0.353032
1119.0,0.353123
1120.0,0.353209
1121.0,0.353291
1122.0,0.353368
1123.0,0.353438
1124.0,0.353503
1125.0,0.353561
1126.0,0.353612
1127.0,0.353654
1128.0,0.353689
1129.0,0.353717
1130.0,0.353738
1131.0,0.353752
1132.0,0.353762
1133.0,0.353766
1134.0,0.353766
1135.0,0.353759
1136.0,0.353746
1137.0,0.353727
1138.0,0.353702
1139.0,0.353671
1140.0,0.353635
1141.0,0.353595
1142.0,0.353549
1143.0,0.353499
1144.0,0.353443
1145.0,0.353382
1146.0,0.353314
1147.0,0.353239
1148.0,0.353158
1149.0,0.353070
1150.0,0.352976
1151.0,0.352877
1152.0,0.352775
1153.0,0.352670
1154.0,0.352565
1155.0,0.352461
1156.0,0.352359
1157.0,0.352260
1158.0,0.352163
1159.0,0.352070
1160.0,0.351980
1161.0,0.351892
1162.0,0.351809
1163.0,0.351729
1164.0,0.351652
1165.0,0.351580
1166.0,0.351513
1167.0,0.351450
1168.0,0.351392
1169.0,0.351338
1170.0,0.351287
1171.0,0.351240
1172.0,0.351195
1173.0,0.351153
1174.0,0.351112
1175.0,0.351073
1176.0,0.351034
1177.0,0.350995
1178.0,0.350956
1179.0,0.350917
1180.0,0.350878
1181.0,0.350841
1182.0,0.350807
1183.0,0.350777
1184.0,0.350751
1185.0,0.350731
1186.0,0.350715
1187.0,0.350705
1188.0,0.350701
1189.0,0.350701
1190.0,0.350706
1191.0,0.350717
1192.0,0.350732
1193.0,0.350753
1194.0,0.350778
1195.0,0.350807
1196.0,0.350840
1197.0,0.350877
1198.0,0.350918
1199.0,0.350962
1200.0,0.351010
1201.0,0.351062
1202.0,0.351119
1203.0,0.351182
1204.0,0.351251
1205.0,0.351327
1206.0,0.351411
1207.0,0.351503
1208.0,0.351604
1209.0,0.351714
1210.0,0.351834
1211.0,0.351966
1212.0,0.352109
1213.0,0.352263
1214.0,0.352430
1215.0,0.352610
1216.0,0.352801
1217.0,0.353003
1218.0,0.353216
1219.0,0.353439
1220.0,0.353670
1221.0,0.353910
1222.0,0.354156
1223.0,0.354409
1224.0,0.354668
1225.0,0.354933
1226.0,0.355202
1227.0,0.355475
1228.0,0.355752
1229.0,0.356031
1230.0,0.356312
1231.0,0.356593
1232.0,0.356874
1233.0,0.357155
1234.0,0.357434
1235.0,0.357711
1236.0,0.357984
1237.0,0.358255
1238.0,0.358522
1239.0,0.358784
1240.0,0.359043
1241.0,0.359297
1242.0,0.359546
1243.0,0.359791
1244.0,0.360032
1245.0,0.360269
1246.0,0.360503
1247.0,0.360733
1248.0,0.360960
1249.0,0.361183
1250.0,0.361403
1251.0,0.361618
1252.0,0.361830
1253.0,0.362037
1254.0,0.362240
1255.0,0.362439
1256.0,0.362633
1257.0,0.362823
1258.0,0.363009
1259.0,0.363191
1260.0,0.363369
1261.0,0.363544
1262.0,0.363716
1263.0,0.363884
1264.0,0.364050
1265.0,0.364213
1266.0,0.364375
1267.0,0.364536
1268.0,0.364696
1269.0,0.364857
1270.0,0.365018
1271.0,0.365181
1272.0,0.365345
1273.0,0.365512
1274.0,0.365681
1275.0,0.365852
1276.0,0.366025
1277.0,0.366199
1278.0,0.366375
1279.0,0.366552
1280.0,0.366729
1281.0,0.366906
1282.0,0.367083
1283.0,0.367257
1284.0,0.367430
1285.0,0.367600
1286.0,0.367767
1287.0,0.367932
1288.0,0.368092
1289.0,0.368249
1290.0,0.368403
1291.0,0.368553
1292.0,0.368699
1293.0,0.368842
1294.0,0.368982
1295.0,0.369119
1296.0,0.369253
1297.0,0.369384
1298.0,0.369512
1299.0,0.369637
1300.0,0.369759
1301.0,0.369876
1302.0,0.369990
1303.0,0.370098
1304.0,0.370201
1305.0,0.370299
1306.0,0.370390
1307.0,0.370476
1308.0,0.370555
1309.0,0.370628
1310.0,0.370693
1311.0,0.370752
1312.0,0.370804
1313.0,0.370848
1314.0,0.370884
1315.0,0.370913
1316.0,0.370934
1317.0,0.370946
1318.0,0.370950
1319.0,0.370946
1320.0,0.370933
1321.0,0.370910
1322.0,0.370876
1323.0,0.370831
1324.0,0.370774
1325.0,0.370704
1326.0,0.370621
1327.0,0.370523
1328.0,0.370411
1329.0,0.370283
1330.0,0.370140
1331.0,0.369981
1332.0,0.369807
1333.0,0.369617
1334.0,0.369412
1335.0,0.369193
1336.0,0.368961
1337.0,0.368715
1338.0,0.368457
1339.0,0.368185
1340.0,0.367900
1341.0,0.367602
1342.0,0.367292
1343.0,0.366969
1344.0,0.366635
1345.0,0.366290
1346.0,0.365935
1347.0,0.365572
1348.0,0.365202
1349.0,0.364827
1350.0,0.364448
1351.0,0.364066
1352.0,0.363683
1353.0,0.363299
1354.0,0.362915
1355.0,0.362533
1356.0,0.362153
1357.0,0.361776
1358.0,0.361404
1359.0,0.361036
1360.0,0.360674
1361.0,0.360318
1362.0,0.359969
1363.0,0.359628
1364.0,0.359296
1365.0,0.358973
1366.0,0.358659
1367.0,0.358356
1368.0,0.358063
1369.0,0.357778
1370.0,0.357503
1371.0,0.357233
1372.0,0.356968
1373.0,0.356704
1374.0,0.356438
1375.0,0.356166
1376.0,0.355884
1377.0,0.355588
1378.0,0.355272
1379.0,0.354935
1380.0,0.354572
1381.0,0.354178
1382.0,0.353753
1383.0,0.353294
1384.0,0.352797
1385.0,0.352263
1386.0,0.351689
1387.0,0.351074
1388.0,0.350417
1389.0,0.349718
1390.0,0.348975
1391.0,0.348188
1392.0,0.347355
1393.0,0.346476
1394.0,0.345549
1395.0,0.344575
1396.0,0.343552
1397.0,0.342479
1398.0,0.341356
1399.0,0.340183
1400.0,0.338961
1401.0,0.337691
1402.0,0.336374
1403.0,0.335012
1404.0,0.333608
1405.0,0.332164
1406.0,0.330682
1407.0,0.329168
1408.0,0.327625
1409.0,0.326057
1410.0,0.324469
1411.0,0.322866
1412.0,0.321253
1413.0,0.319635
1414.0,0.318019
1415.0,0.316411
1416.0,0.314815
1417.0,0.313240
1418.0,0.311689
1419.0,0.310170
1420.0,0.308687
1421.0,0.307247
1422.0,0.305852
1423.0,0.304509
1424.0,0.303220
1425.0,0.301988
1426.0,0.300816
1427.0,0.299706
1428.0,0.298658
1429.0,0.297675
1430.0,0.296757
1431.0,0.295902
1432.0,0.295112
1433.0,0.294384
1434.0,0.293718
1435.0,0.293111
1436.0,0.292561
1437.0,0.292065
1438.0,0.291621
1439.0,0.291223
1440.0,0.290869
1441.0,0.290556
1442.0,0.290280
1443.0,0.290038
1444.0,0.289827
1445.0,0.289646
1446.0,0.289490
1447.0,0.289358
1448.0,0.289247
1449.0,0.289156
1450.0,0.289082
1451.0,0.289023
1452.0,0.288980
1453.0,0.288949
1454.0,0.288931
1455.0,0.288923
1456.0,0.288926
1457.0,0.288940
1458.0,0.288963
1459.0,0.288995
1460.0,0.289038
1461.0,0.289090
1462.0,0.289153
1463.0,0.289227
1464.0,0.289313
1465.0,0.289411
1466.0,0.289521
1467.0,0.289645
1468.0,0.289782
1469.0,0.289933
1470.0,0.290096
1471.0,0.290272
1472.0,0.290459
1473.0,0.290657
1474.0,0.290866
1475.0,0.291083
1476.0,0.291310
1477.0,0.291545
1478.0,0.291787
1479.0,0.292037
1480.0,0.292295
1481.0,0.292558
1482.0,0.292829
1483.0,0.293105
1484.0,0.293388
1485.0,0.293676
1486.0,0.293971
1487.0,0.294271
1488.0,0.294579
1489.0,0.294892
1490.0,0.295213
1491.0,0.295541
1492.0,0.295876
1493.0,0.296218
1494.0,0.296566
1495.0,0.296922
1496.0,0.297284
1497.0,0.297652
1498.0,0.298026
1499.0,0.298405
1500.0,0.298789
1501.0,0.299179
1502.0,0.299574
1503.0,0.299973
1504.0,0.300376
1505.0,0.300783
1506.0,0.301194
1507.0,0.301608
1508.0,0.302024
1509.0,0.302443
1510.0,0.302862
1511.0,0.303283
1512.0,0.303704
1513.0,0.304124
1514.0,0.304542
1515.0,0.304958
1516.0,0.305371
1517.0,0.305780
1518.0,0.306183
1519.0,0.306581
1520.0,0.306971
1521.0,0.307354
1522.0,0.307729
1523.0,0.308094
1524.0,0.308450
1525.0,0.308795
1526.0,0.309129
1527.0,0.309451
1528.0,0.309762
1529.0,0.310062
1530.0,0.310349
1531.0,0.310625
1532.0,0.310890
1533.0,0.311145
1534.0,0.311391
1535.0,0.311628
1536.0,0.311859
1537.0,0.312085
1538.0,0.312305
1539.0,0.312522
1540.0,0.312735
1541.0,0.312945
1542.0,0.313152
1543.0,0.313356
1544.0,0.313558
1545.0,0.313756
1546.0,0.313952
1547.0,0.314145
1548.0,0.314335
1549.0,0.314523
1550.0,0.314709
1551.0,0.314894
1552.0,0.315077
1553.0,0.315259
1554.0,0.315439
1555.0,0.315619
1556.0,0.315796
1557.0,0.315973
1558.0,0.316148
1559.0,0.316321
1560.0,0.316493
1561.0,0.316663
1562.0,0.316831
1563.0,0.316998
1564.0,0.317164
1565.0,0.317329
1566.0,0.317495
1567.0,0.317662
1568.0,0.317831
1569.0,0.318003
1570.0,0.318178
1571.0,0.318355
1572.0,0.318538
1573.0,0.318724
1574.0,0.318915
1575.0,0.319111
1576.0,0.319312
1577.0,0.319518
1578.0,0.319731
1579.0,0.319951
1580.0,0.320178
1581.0,0.320413
1582.0,0.320657
1583.0,0.320911
1584.0,0.321175
1585.0,0.321449
1586.0,0.321734
1587.0,0.322029
1588.0,0.322335
1589.0,0.322651
1590.0,0.322978
1591.0,0.323314
1592.0,0.323659
1593.0,0.324012
1594.0,0.324374
1595.0,0.324742
1596.0,0.325118
1597.0,0.325499
1598.0,0.325885
1599.0,0.326275
1600.0,0.326668
1601.0,0.327065
1602.0,0.327464
1603.0,0.327864
1604.0,0.328265
1605.0,0.328666
1606.0,0.329067
1607.0,0.329467
1608.0,0.329864
1609.0,0.330259
1610.0,0.330650
1611.0,0.331037
1612.0,0.331418
1613.0,0.331794
1614.0,0.332164
1615.0,0.332528
